icao_code,iata_code,airport_name,city,country,lat_degrees,lat_minutes,lat_seconds,lat_direction,lon_degrees,lon_minutes,lon_seconds,lon_direction,altitude,lat_dec,lon_dec
RJFT,KMJ,KUMAMOTO,KUMAMOTO,JAPAN,032,050,014,N,130,051,018,E,00196,32.837,130.855
RJFU,NGS,NAGASAKI,NAGASAKI,JAPAN,032,055,021,N,129,055,024,E,00005,32.922,129.923
RJFW,N/A,N/A,SASEBO,JAPAN,000,000,000,U,000,000,000,U,00000,0,0
RJFY,N/A,KANOYA,KANOYA,JAPAN,031,022,003,N,130,050,043,E,00066,31.367,130.845
RJFZ,N/A,TSUIKI,TSUIKI,JAPAN,033,041,007,N,131,002,026,E,00017,33.685,131.041
RJKA,ASJ,AMAMI,AMAMI,JAPAN,028,025,050,N,129,042,045,E,00009,28.431,129.712
RJKB,N/A,OKIERABU,OKIERABU,JAPAN,027,025,031,N,128,042,003,E,00031,27.425,128.701
RJKN,TKN,TOKUNOSHIMA,TOKUNOSHIMA,JAPAN,027,050,010,N,128,052,052,E,00006,27.836,128.881
RJNF,N/A,FUKUI,FUKUI,JAPAN,036,008,034,N,136,013,026,E,00006,36.143,136.224
RJNG,N/A,GIFU,GIFU,JAPAN,035,023,039,N,136,052,010,E,00040,35.394,136.869
RJNH,N/A,HAMAMATSU,HAMAMATSU,JAPAN,034,045,000,N,137,042,011,E,00046,34.75,137.703
RJNK,KMQ,KOMATSU,KANAZAWA,JAPAN,036,023,037,N,136,024,028,E,00011,36.394,136.408
RJNN,NGO,NAGOYA,NAGOYA,JAPAN,035,015,018,N,136,055,028,E,00016,35.255,136.924
RJNO,OKI,OKI,OKI ISLAND,JAPAN,036,010,052,N,133,019,029,E,00095,36.181,133.325
RJNT,TOY,TOYAMA,TOYAMA,JAPAN,036,038,054,N,137,011,014,E,00029,36.648,137.187
RJNY,N/A,SHIZUHAMA,YAIZU,JAPAN,034,048,045,N,138,017,052,E,00008,34.813,138.298
RJOA,HIJ,HIROSHIMA,HIROSHIMA,JAPAN,034,026,007,N,132,055,019,E,00332,34.435,132.922
RJOB,OKJ,OKAYAMA,OKAYAMA,JAPAN,034,045,025,N,133,051,020,E,00246,34.757,133.856
RJOC,IZO,IZUMO,IZUMO,JAPAN,035,024,049,N,132,053,024,E,00005,35.414,132.89
RJOE,N/A,N/A,AKENO,JAPAN,000,000,000,U,000,000,000,U,00000,0,0
RJOF,N/A,HOFU,HOFU,JAPAN,034,002,004,N,131,032,057,E,00003,34.034,131.549
RJOH,YGJ,MIHO,MIHO,JAPAN,035,029,032,N,133,014,011,E,00007,35.492,133.236
RJOI,N/A,IWAKUNI MCAS,IWAKUNI,JAPAN,034,008,037,N,132,014,008,E,00003,34.144,132.236
RJOK,KCZ,KOCHI,KOCHI,JAPAN,033,032,040,N,133,040,017,E,00010,33.544,133.671
RJOM,MYJ,MATSUYAMA,MATSUYAMA,JAPAN,033,049,038,N,132,041,059,E,00008,33.827,132.7
RJOO,ITM,OSAKA INTERNATIONAL,OSAKA,JAPAN,034,047,007,N,135,026,017,E,00016,34.785,135.438
RJOP,KMQ,N/A,KOMATSUJIMA,JAPAN,000,000,000,U,000,000,000,U,00000,0,0
RJOR,TTJ,TOTTORI,TOTTORI,JAPAN,035,031,048,N,134,009,059,E,00020,35.53,134.166
RJOS,TKS,TOKUSHIMA,TOKUSHIMA,JAPAN,034,007,058,N,134,036,023,E,00008,34.133,134.606
RJOT,TAK,TAKAMATSU,TAKAMATSU,JAPAN,034,012,050,N,134,000,056,E,00186,34.214,134.016
RJOY,N/A,YAO,OSAKA,JAPAN,034,035,046,N,135,036,010,E,00012,34.596,135.603
RJOZ,N/A,OZUKI,OZUKI,JAPAN,034,002,043,N,131,003,007,E,00004,34.045,131.052
RJSA,AOJ,AOMORI,AOMORI,JAPAN,040,044,004,N,140,041,027,E,00203,40.734,140.691
RJSC,GAJ,YAMAGATA,YAMAGATA,JAPAN,038,024,042,N,140,022,016,E,00108,38.412,140.371
RJSD,N/A,N/A,SADO,JAPAN,000,000,000,U,000,000,000,U,00000,0,0
RJSH,N/A,HACHINOHE,HACHINOE,JAPAN,040,033,023,N,141,027,058,E,00047,40.556,141.466
RJSI,HNA,HANAMAKI,HANAMAKI,JAPAN,039,025,051,N,141,008,009,E,00091,39.431,141.136
RJSK,AXT,AKITA,AKITA,JAPAN,039,036,056,N,140,013,007,E,00096,39.616,140.219
RJSM,MSJ,MISAWA AB,MISAWA,JAPAN,040,042,011,N,141,022,006,E,00037,40.703,141.368
RJSO,N/A,N/A,OMINATO,JAPAN,000,000,000,U,000,000,000,U,00000,0,0
RJSS,SDJ,SENDAI,SENDAI,JAPAN,038,008,022,N,140,055,000,E,00005,38.139,140.917
RJST,N/A,MATSUSHIMA,MATSUSHIMA,JAPAN,038,024,017,N,141,013,010,E,00003,38.405,141.219
RJSU,N/A,N/A,KASUMINOME,JAPAN,000,000,000,U,000,000,000,U,00000,0,0
RJSY,N/A,SHONAI,SHONAI,JAPAN,038,048,042,N,139,047,013,E,00027,38.812,139.787
RJTA,N/A,ATSUGI NAF,ATSUGI,JAPAN,035,027,016,N,139,027,000,E,00063,35.454,139.45
RJTC,N/A,N/A,TACHIKAWA,JAPAN,000,000,000,U,000,000,000,U,00000,0,0
RJTE,N/A,TATEYAMA,TATEYAMA,JAPAN,034,059,013,N,139,049,045,E,00004,34.987,139.829
RJTF,N/A,CHOFU,TOKYO,JAPAN,035,040,018,N,139,031,041,E,00042,35.672,139.528
RJTH,HAC,HACHIJOJIMA,HACHIJOJIMA,JAPAN,033,006,054,N,139,047,008,E,00093,33.115,139.786
RJTI,N/A,N/A,TOKYO,JAPAN,000,000,000,U,000,000,000,U,00000,0,0
RJTJ,N/A,IRUMA,IRUMA,JAPAN,035,050,029,N,139,024,035,E,00090,35.841,139.41
RJTK,N/A,KISARAZU,KISARAZU,JAPAN,035,023,053,N,139,054,035,E,00004,35.398,139.91
RJTL,N/A,SHIMOFUSA,SHIMOFUSA,JAPAN,035,047,056,N,140,000,040,E,00030,35.799,140.011
RJTO,OIM,OSHIMA,OSHIMA,JAPAN,034,047,004,N,139,021,041,E,00040,34.784,139.361
RJTQ,MMY,MIYAKEJIMA,MIYAKE JIMA,JAPAN,034,004,019,N,139,033,035,E,00021,34.072,139.56
RJTR,N/A,KASTNER AAF,ZAMA,JAPAN,035,030,049,N,139,023,037,E,00110,35.514,139.394
RJTT,HND,TOKYO INTERNATIONAL,TOKYO,JAPAN,035,033,008,N,139,046,046,E,00011,35.552,139.779
RJTY,OKO,YOKOTA AB,YOKOTA,JAPAN,035,044,054,N,139,020,054,E,00142,35.748,139.348
RJTZ,N/A,N/A,FUCHU,JAPAN,000,000,000,U,000,000,000,U,00000,0,0
RKJJ,KWJ,GWANGJU,KWANGJU,KOREA,035,007,032,N,126,048,035,E,00015,35.126,126.81
RKJK,KUB,KUNSAN AB,KUNSAN,KOREA,035,054,013,N,126,036,057,E,00009,35.904,126.616
RKJM,N/A,MOKPO,MOKPO,KOREA,034,045,032,N,126,022,047,E,00008,34.759,126.38
RKJU,N/A,JEONJU,JHUNJU,KOREA,035,052,042,N,127,007,010,E,00030,35.878,127.119
RKJY,RSU,YEOSU,YEOSU,KOREA,034,050,023,N,127,036,055,E,00021,34.84,127.615
RKNC,N/A,A 306,CHUNCHON,KOREA,037,053,001,N,127,043,004,E,00075,37.884,127.718
RKND,SHO,SOKCHO,SOKCH'O,KOREA,038,008,051,N,128,036,002,E,00031,38.148,128.601
RKNH,N/A,N/A,HEONGSUNG,KOREA,000,000,000,U,000,000,000,U,00000,0,0
RKNI,N/A,N/A,INJAE,KOREA,000,000,000,U,000,000,000,U,00000,0,0
RKNK,N/A,N/A,KWANDAERI,KOREA,000,000,000,U,000,000,000,U,00000,0,0
RKNN,KAG,GANGNEUNG,KANGNUNG,KOREA,037,045,012,N,128,056,038,E,00011,37.753,128.944
RKNS,N/A,N/A,SAMCHOK,KOREA,000,000,000,U,000,000,000,U,00000,0,0
RKNW,N/A,WONJU,WONJU,KOREA,037,026,017,N,127,057,037,E,00101,37.438,127.96
RKNY,N/A,YANGYANG INTERNATIONAL,YANGKU,KOREA,038,003,040,N,128,040,008,E,00074,38.061,128.669
RKPC,CJU,JEJU INTERNATIONAL,CHEJU,KOREA,033,030,040,N,126,029,034,E,00036,33.511,126.493
RKPE,N/A,JINHAE,CHINHAE,KOREA,035,008,028,N,128,041,044,E,00003,35.141,128.696
RKPK,PUS,GIMHAE INTERNATIONAL,KIMHAE,KOREA,035,010,046,N,128,056,017,E,00004,35.179,128.938
RKPM,N/A,N/A,CHEJU,KOREA,000,000,000,U,000,000,000,U,00000,0,0
RKPP,N/A,PUSAN,BUSAN,KOREA,035,010,015,N,129,007,043,E,00002,35.171,129.129
RKPS,N/A,SACHEON AB,SACHON,KOREA,035,005,018,N,128,004,013,E,00008,35.088,128.07
RKPU,USN,ULSAN,ULSAN,KOREA,035,035,036,N,129,021,006,E,00014,35.593,129.352
RKSA,N/A,N/A,ASCOM CITY,KOREA,000,000,000,U,000,000,000,U,00000,0,0
RKSB,N/A,N/A,UIJEONGBU,KOREA,000,000,000,U,000,000,000,U,00000,0,0
RKSC,N/A,N/A,CHEONGOKRI,KOREA,000,000,000,U,000,000,000,U,00000,0,0
RKSE,N/A,N/A,PAEKRYOUNGDO BEACH,KOREA,000,000,000,U,000,000,000,U,00000,0,0
RKSF,N/A,N/A,KOREAN AIR FORCE HQ,KOREA,000,000,000,U,000,000,000,U,00000,0,0
RKSG,N/A,A 511,PYONGTAEK,KOREA,036,057,038,N,127,002,000,E,00016,36.961,127.033
RKSK,N/A,N/A,SUSAEK,KOREA,000,000,000,U,000,000,000,U,00000,0,0
RKSM,SSN,SEOUL AB,SEOUL EAST,KOREA,037,026,045,N,127,006,050,E,00029,37.446,127.114
RKSN,N/A,N/A,KUNI,KOREA,000,000,000,U,000,000,000,U,00000,0,0
RKSO,OSN,OSAN AB,OSAN,KOREA,037,005,026,N,127,001,046,E,00013,37.091,127.029
RKSP,N/A,N/A,PAEKRYOUNGDO SITE,KOREA,000,000,000,U,000,000,000,U,00000,0,0
RKSR,N/A,N/A,YEONGDONGRI,KOREA,000,000,000,U,000,000,000,U,00000,0,0
RKSS,GMP,GIMPO,SEOUL,KOREA,037,033,029,N,126,047,026,E,00018,37.558,126.791
RKST,N/A,N/A,TONGDUCHEON,KOREA,000,000,000,U,000,000,000,U,00000,0,0
RKSU,N/A,N/A,YEOJU,KOREA,000,000,000,U,000,000,000,U,00000,0,0
RKSW,N/A,SUWON,SUWON,KOREA,037,014,021,N,127,000,025,E,00027,37.239,127.007
RKSX,N/A,N/A,SONG SAN-RI,KOREA,000,000,000,U,000,000,000,U,00000,0,0
RKSY,N/A,N/A,SEOUL,KOREA,000,000,000,U,000,000,000,U,00000,0,0
RKTA,N/A,N/A,ANDONG,KOREA,000,000,000,U,000,000,000,U,00000,0,0
RKTC,N/A,N/A,CHUNGJU,KOREA,000,000,000,U,000,000,000,U,00000,0,0
RKTF,N/A,N/A,TAEJON,KOREA,000,000,000,U,000,000,000,U,00000,0,0
RKTH,KPO,POHANG,POHANG,KOREA,035,059,016,N,129,025,013,E,00022,35.988,129.42
RKTJ,N/A,R 806,KYUNGJU,KOREA,035,051,023,N,129,012,041,E,00027,35.856,129.211
RKTN,TAE,DAEGU AB,TAEGU,KOREA,035,053,038,N,128,039,031,E,00036,35.894,128.659
RKTS,N/A,N/A,SANGJU,KOREA,000,000,000,U,000,000,000,U,00000,0,0
RKTU,N/A,CHEONGJU INTERNATIONAL,CHONGJU,KOREA,036,042,059,N,127,029,056,E,00059,36.716,127.499
RKTY,YEC,YECHEON,YECHON,KOREA,036,037,054,N,128,021,017,E,00108,36.632,128.355
ROAH,OKA,NAHA,NAHA,JAPAN,026,011,044,N,127,038,045,E,00004,26.196,127.646
RODE,N/A,IE SHIMA AUX AB,IEJIMA,JAPAN,026,043,043,N,127,045,042,E,00057,26.729,127.762
RODN,DNA,KADENA AB,KADENA,JAPAN,026,021,020,N,127,046,003,E,00044,26.356,127.767
ROIG,ISG,ISHIGAKI,ISHIGAKI,JAPAN,024,020,040,N,124,011,013,E,00029,24.344,124.187
ROKJ,UEO,KUMEJIMA,KUMEJIMA,JAPAN,026,021,048,N,126,042,049,E,00008,26.363,126.714
ROKW,N/A,N/A,YOMITAN,JAPAN,000,000,000,U,000,000,000,U,00000,0,0
ROMD,MMD,MINAMI DAITO,MINAMI DAITO,JAPAN,025,050,047,N,131,015,048,E,00051,25.846,131.263
ROMY,MMY,MIYAKO,MIYAKO,JAPAN,024,046,058,N,125,017,042,E,00046,24.783,125.295
RORA,AGJ,N/A,AGUNI,JAPAN,000,000,000,U,000,000,000,U,00000,0,0
RORH,HTR,N/A,HATERUMA,JAPAN,000,000,000,U,000,000,000,U,00000,0,0
RORK,KTD,KITADAITO,KITADAITO,JAPAN,025,056,052,N,131,019,017,E,00025,25.948,131.321
RORS,SHI,SHIMOJISHIMA,SHIMOJISHIMA,JAPAN,024,049,036,N,125,008,041,E,00017,24.827,125.145
RORT,N/A,N/A,TARAMA,JAPAN,000,000,000,U,000,000,000,U,00000,0,0
RORY,RNJ,YORON,YORON,JAPAN,027,002,038,N,128,024,005,E,00016,27.044,128.401
ROTM,N/A,FUTENMA MCAS,FUTEMA,JAPAN,026,016,027,N,127,045,023,E,00076,26.274,127.756
ROYN,OGN,YONAGUNI,YONAGUNI JIMA,JAPAN,024,028,001,N,122,058,040,E,00022,24.467,122.978
RPLL,MNL,NINOY AQUINO INTERNATIONAL,MANILA,PHILIPPINES,014,030,031,N,121,001,010,E,00023,14.509,121.019
RPMB,N/A,GENERAL SANTOS,CUBI NAS,PHILIPPINES,006,006,020,N,125,014,010,E,00009,6.106,125.236
RPMC,CEB,COTABATO,CEBU,PHILIPPINES,007,009,053,N,124,012,037,E,00058,7.165,124.21
RPMK,N/A,N/A,CLARK/PAMPANGA,PHILIPPINES,000,000,000,U,000,000,000,U,00000,0,0
RPML,CGY,CAGAYAN DE ORO,LADAG,PHILIPPINES,008,024,052,N,124,036,041,E,00186,8.414,124.611
RPMM,MNL,MALABANG,MANILA,PHILIPPINES,007,037,002,N,124,003,031,E,00009,7.617,124.059
RPMP,LGP,PAGADIAN,LEGAZPI,PHILIPPINES,007,049,040,N,123,027,037,E,00002,7.828,123.46
RPMR,N/A,TAMBLER,ROMBLON,PHILIPPINES,006,003,029,N,125,005,046,E,00152,6.058,125.096
RPMS,N/A,SURIGAO,SANGLEY POINT,PHILIPPINES,009,045,028,N,125,028,051,E,00007,9.758,125.481
RPMT,N/A,N/A,LAPU-LAPU,PHILIPPINES,000,000,000,U,000,000,000,U,00000,0,0
RPMZ,ZAM,ZAMBOANGA INTERNATIONAL,ZAMBOANGA,PHILIPPINES,006,055,020,N,122,003,034,E,00011,6.922,122.059
RPUA,N/A,N/A,APARRI,PHILIPPINES,000,000,000,U,000,000,000,U,00000,0,0
RPUB,BAG,BAGUIO,BAGUIO,PHILIPPINES,016,022,030,N,120,037,008,E,01296,16.375,120.619
RPUC,N/A,N/A,CABANATUAN,PHILIPPINES,000,000,000,U,000,000,000,U,00000,0,0
RPUD,N/A,DAET,DAET,PHILIPPINES,014,007,045,N,122,058,049,E,00004,14.129,122.98
RPUE,N/A,N/A,LUCENA,PHILIPPINES,000,000,000,U,000,000,000,U,00000,0,0
RPUF,N/A,BASA AB,FLORIDABLANCA,PHILIPPINES,014,059,011,N,120,029,033,E,00047,14.986,120.493
RPUG,N/A,LINGAYEN,LINGAYEN,PHILIPPINES,016,002,005,N,120,014,027,E,00001,16.035,120.241
RPUH,N/A,SAN JOSE,SAN JOSE,PHILIPPINES,012,021,041,N,121,002,047,E,00005,12.361,121.046
RPUI,N/A,IBA,IBA,PHILIPPINES,015,019,032,N,119,058,008,E,00004,15.326,119.969
RPUJ,N/A,N/A,CASTILLEJOS,PHILIPPINES,000,000,000,U,000,000,000,U,00000,0,0
RPUK,N/A,N/A,CALAPAN,PHILIPPINES,000,000,000,U,000,000,000,U,00000,0,0
RPUL,N/A,FERNANDO AB,LIPA,PHILIPPINES,013,057,018,N,121,007,029,E,00372,13.955,121.125
RPUM,N/A,MAMBURAO,MAMBURAO,PHILIPPINES,013,012,029,N,120,036,019,E,00004,13.208,120.605
RPUN,N/A,NAGA,NAGA,PHILIPPINES,013,035,007,N,123,016,015,E,00044,13.585,123.271
RPUO,N/A,BASCO,BASCO,PHILIPPINES,020,027,006,N,121,058,048,E,00089,20.452,121.98
RPUP,N/A,LARAP,JOSE PANGANIBAN,PHILIPPINES,014,017,034,N,122,038,044,E,00006,14.293,122.646
RPUQ,N/A,VIGAN,VIGAN,PHILIPPINES,017,033,013,N,120,021,027,E,00011,17.554,120.357
RPUR,N/A,N/A,BALER,PHILIPPINES,000,000,000,U,000,000,000,U,00000,0,0
RPUS,N/A,SAN FERNANDO,SAN FERNANDO,PHILIPPINES,016,035,044,N,120,018,011,E,00004,16.596,120.303
RPUT,N/A,TUGUEGARAO,TUGUEGARAO,PHILIPPINES,017,038,017,N,121,043,050,E,00022,17.638,121.731
RPUU,N/A,N/A,BULAN,PHILIPPINES,000,000,000,U,000,000,000,U,00000,0,0
RPUV,N/A,VIRAC,VIRAC,PHILIPPINES,013,034,039,N,124,012,022,E,00037,13.578,124.206
RPUW,N/A,MARINDUQUE,MARINDUQUE,PHILIPPINES,013,021,040,N,121,049,031,E,00005,13.361,121.825
RPUX,N/A,N/A,PLARIDEL,PHILIPPINES,000,000,000,U,000,000,000,U,00000,0,0
RPUY,N/A,CAUAYAN,CAUAYAN,PHILIPPINES,016,055,047,N,121,045,012,E,00061,16.93,121.753
RPUZ,N/A,BAGABAG,BAGABAG,PHILIPPINES,016,037,008,N,121,015,008,E,00025,16.619,121.252
RPVA,TAC,DANIEL Z ROMUALDEZ,TACLOBAN,PHILIPPINES,011,013,038,N,125,001,040,E,00004,11.227,125.028
RPVB,BCD,BACOLOD,BACOLOD,PHILIPPINES,010,038,033,N,122,055,046,E,00008,10.643,122.929
RPVC,N/A,CALBAYOG,CALBAYOG,PHILIPPINES,012,004,021,N,124,032,042,E,00004,12.072,124.545
RPVD,DGT,DUMAGUETE,DUMAGUETE,PHILIPPINES,009,020,003,N,123,018,007,E,00005,9.334,123.302
RPVE,N/A,N/A,CATICLAN,PHILIPPINES,000,000,000,U,000,000,000,U,00000,0,0
RPVF,N/A,CATARMAN,CATARMAN,PHILIPPINES,012,030,008,N,124,038,008,E,00003,12.502,124.636
RPVG,N/A,GUIUAN,GUIUAN,PHILIPPINES,011,002,008,N,125,044,034,E,00003,11.036,125.743
RPVH,N/A,N/A,HILONGOS,PHILIPPINES,000,000,000,U,000,000,000,U,00000,0,0
RPVI,ILO,ILOILO,ILOILO,PHILIPPINES,010,042,047,N,122,032,042,E,00009,10.713,122.545
RPVK,KLO,KALIBO,KALIBO,PHILIPPINES,011,040,052,N,122,022,040,E,00013,11.681,122.378
RPVL,N/A,N/A,ROXAS,PHILIPPINES,000,000,000,U,000,000,000,U,00000,0,0
RPVM,NOP,MACTAN INTERNATIONAL,MASBATE,PHILIPPINES,010,018,027,N,123,058,045,E,00010,10.308,123.979
RPVN,N/A,N/A,MEDELLIN,PHILIPPINES,000,000,000,U,000,000,000,U,00000,0,0
RPVO,N/A,ORMOC,ORMOC,PHILIPPINES,011,003,021,N,124,033,056,E,00026,11.056,124.566
RPVP,PPS,PUERTO PRINCESA,PUERTO PRINCESA,PHILIPPINES,009,044,031,N,118,045,031,E,00022,9.742,118.759
RPVR,N/A,ROXAS,ROXAS,PHILIPPINES,011,035,051,N,122,045,010,E,00004,11.598,122.753
RPVS,SJI,ANTIQUE,SAN JOSE,PHILIPPINES,010,045,058,N,121,055,056,E,00008,10.766,121.932
RPWA,N/A,N/A,SURALLAH,PHILIPPINES,000,000,000,U,000,000,000,U,00000,0,0
RPWB,N/A,N/A,BUAYAN/COTABATO SOUTH,PHILIPPINES,000,000,000,U,000,000,000,U,00000,0,0
RPWC,CBO,N/A,COTABATO,PHILIPPINES,000,000,000,U,000,000,000,U,00000,0,0
RPWD,DVO,N/A,DAVAO,PHILIPPINES,000,000,000,U,000,000,000,U,00000,0,0
RPWE,BXU,N/A,BUTUAN,PHILIPPINES,000,000,000,U,000,000,000,U,00000,0,0
RPWG,N/A,N/A,DIPOLOG,PHILIPPINES,000,000,000,U,000,000,000,U,00000,0,0
RPWI,N/A,N/A,OZAMIS,PHILIPPINES,000,000,000,U,000,000,000,U,00000,0,0
RPWJ,N/A,N/A,JOLO,PHILIPPINES,000,000,000,U,000,000,000,U,00000,0,0
RPWK,N/A,N/A,TACURONG,PHILIPPINES,000,000,000,U,000,000,000,U,00000,0,0
RPWL,CGY,N/A,CAGAYAN DE ORO,PHILIPPINES,000,000,000,U,000,000,000,U,00000,0,0
RPWM,N/A,N/A,MALABANG,PHILIPPINES,000,000,000,U,000,000,000,U,00000,0,0
RPWN,N/A,N/A,BONGAO/SULU,PHILIPPINES,000,000,000,U,000,000,000,U,00000,0,0
RPWP,N/A,N/A,PAGADIAN,PHILIPPINES,000,000,000,U,000,000,000,U,00000,0,0
RPWS,N/A,N/A,SURIGAO,PHILIPPINES,000,000,000,U,000,000,000,U,00000,0,0
RPWT,N/A,N/A,DEL MONTE,PHILIPPINES,000,000,000,U,000,000,000,U,00000,0,0
RPWV,N/A,N/A,BUENAVISTA/AGUSAN,PHILIPPINES,000,000,000,U,000,000,000,U,00000,0,0
RPWW,N/A,N/A,TANDAG,PHILIPPINES,000,000,000,U,000,000,000,U,00000,0,0
RPWX,N/A,N/A,ILGAN,PHILIPPINES,000,000,000,U,000,000,000,U,00000,0,0
RPWY,N/A,N/A,MALAYBALAY,PHILIPPINES,000,000,000,U,000,000,000,U,00000,0,0
RPWZ,N/A,N/A,BISLIG,PHILIPPINES,000,000,000,U,000,000,000,U,00000,0,0
RPXC,N/A,N/A,TARLAC,PHILIPPINES,000,000,000,U,000,000,000,U,00000,0,0
RPXG,N/A,N/A,LUBANG,PHILIPPINES,000,000,000,U,000,000,000,U,00000,0,0
RPXI,N/A,N/A,ITBAYAT,PHILIPPINES,000,000,000,U,000,000,000,U,00000,0,0
RPXJ,N/A,N/A,JOMALIG,PHILIPPINES,000,000,000,U,000,000,000,U,00000,0,0
RPXM,N/A,N/A,FORT MAGSAYSAY,PHILIPPINES,000,000,000,U,000,000,000,U,00000,0,0
RPXP,N/A,N/A,PORO POINT,PHILIPPINES,000,000,000,U,000,000,000,U,00000,0,0
RPXR,N/A,N/A,CORREGIDOR,PHILIPPINES,000,000,000,U,000,000,000,U,00000,0,0
RPXT,N/A,N/A,ALABAT,PHILIPPINES,000,000,000,U,000,000,000,U,00000,0,0
RPXU,N/A,N/A,SORSOGON,PHILIPPINES,000,000,000,U,000,000,000,U,00000,0,0
SAAA,N/A,N/A,SAN ANTONIO DE ARECO,ARGENTINA,000,000,000,U,000,000,000,U,00000,0,0
SAAC,COC,COMODORO PIERRESTEGUI,CONCORDIA,ARGENTINA,031,017,049,S,057,059,047,W,00035,-31.297,-57.996
SAAG,GHU,GUALEGUAYCHU,GUALEGUAYCHU,ARGENTINA,033,000,021,S,058,036,047,W,00023,-33.006,-58.613
SAAI,N/A,PUNTA INDIO,PUNTA INDIO,ARGENTINA,035,020,052,S,057,017,038,W,00016,-35.348,-57.294
SAAJ,N/A,JUNIN,JUNIN,ARGENTINA,034,032,045,S,060,055,050,W,00080,-34.546,-60.931
SAAM,N/A,N/A,MAZARUCA,ARGENTINA,000,000,000,U,000,000,000,U,00000,0,0
SAAP,PRA,GENERAL URQUIZA,PARANA,ARGENTINA,031,047,041,S,060,028,049,W,00075,-31.795,-60.48
SAAR,ROS,ROSARIO,ROSARIO,ARGENTINA,032,054,012,S,060,047,004,W,00026,-32.903,-60.784
SAAU,N/A,N/A,VILLAGUAY,ARGENTINA,000,000,000,U,000,000,000,U,00000,0,0
SAAV,SFN,SAUCE VIEJO,SANTA FE,ARGENTINA,031,042,042,S,060,048,042,W,00018,-31.712,-60.812
SABA,EZE,N/A,BUENOS AIRES,ARGENTINA,000,000,000,U,000,000,000,U,00000,0,0
SABE,AEP,AEROPARQUE JORGE NEWBERY,BUENOS AIRES,ARGENTINA,034,033,033,S,058,024,056,W,00006,-34.559,-58.416
SACC,N/A,LA CUMBRE,LA CUMBRE,ARGENTINA,031,000,024,S,064,031,057,W,01139,-31.007,-64.532
SACD,N/A,N/A,CORONEL OLMEDO,ARGENTINA,000,000,000,U,000,000,000,U,00000,0,0
SACI,N/A,N/A,PILAR,ARGENTINA,000,000,000,U,000,000,000,U,00000,0,0
SACL,N/A,N/A,LAGUNA LARGA,ARGENTINA,000,000,000,U,000,000,000,U,00000,0,0
SACM,N/A,N/A,VILA GENERAL MITRE,ARGENTINA,000,000,000,U,000,000,000,U,00000,0,0
SACN,N/A,N/A,ASCOCHINGA,ARGENTINA,000,000,000,U,000,000,000,U,00000,0,0
SACO,COR,AMBROSIO L V TARAVELLA,CORDOBA,ARGENTINA,031,019,025,S,064,012,028,W,00489,-31.324,-64.208
SACQ,N/A,N/A,MONTE QUEMADO,ARGENTINA,000,000,000,U,000,000,000,U,00000,0,0
SACS,N/A,N/A,VILLA DE SOTO,ARGENTINA,000,000,000,U,000,000,000,U,00000,0,0
SACT,N/A,CHAMICAL,GOBERNADOR GORDILLO,ARGENTINA,030,020,043,S,066,017,037,W,00459,-30.345,-66.294
SACV,N/A,N/A,VILLA MARIA D.RIO SECO,ARGENTINA,000,000,000,U,000,000,000,U,00000,0,0
SADD,N/A,DON TORCUATO,BUENOS AIRES,ARGENTINA,034,030,002,S,058,036,015,W,00005,-34.501,-58.604
SADF,N/A,SAN FERNANDO,SAN FERNANDO,ARGENTINA,034,027,011,S,058,035,022,W,00004,-34.453,-58.589
SADG,N/A,N/A,MONTE GRANDE,ARGENTINA,000,000,000,U,000,000,000,U,00000,0,0
SADJ,N/A,MARIANO MORENO,JOSE C. PAZ,ARGENTINA,034,033,038,S,058,047,022,W,00033,-34.561,-58.789
SADL,LPG,LA PLATA,LA PLATA,ARGENTINA,034,058,020,S,057,053,040,W,00022,-34.972,-57.894
SADM,N/A,MORON,MORON,ARGENTINA,034,040,034,S,058,038,033,W,00029,-34.676,-58.642
SADP,N/A,EL PALOMAR,EL PALOMAR,ARGENTINA,034,036,035,S,058,036,045,W,00018,-34.61,-58.613
SADQ,N/A,N/A,QUILMES,ARGENTINA,000,000,000,U,000,000,000,U,00000,0,0
SADR,N/A,N/A,MERLO,ARGENTINA,000,000,000,U,000,000,000,U,00000,0,0
SADS,N/A,AEROCLUB ARGENTINO,SAN JUSTO,ARGENTINA,034,043,053,S,058,035,058,W,00019,-34.731,-58.599
SADZ,N/A,N/A,MATANZA,ARGENTINA,000,000,000,U,000,000,000,U,00000,0,0
SAFE,N/A,N/A,SANTA FE,ARGENTINA,000,000,000,U,000,000,000,U,00000,0,0
SAHC,N/A,CHOS MALAL,CHOSMADAL,ARGENTINA,037,026,040,S,070,013,020,W,00851,-37.444,-70.222
SAHR,N/A,GENERAL ROCA,FUERTE GRAL ROCA,ARGENTINA,039,000,002,S,067,037,013,W,00260,-39.001,-67.62
SAMA,N/A,N/A,GRAL ALVEAR,ARGENTINA,000,000,000,U,000,000,000,U,00000,0,0
SAMC,N/A,N/A,CRISTO REDENTOR,ARGENTINA,000,000,000,U,000,000,000,U,00000,0,0
SAME,MDZ,EL PLUMERILLO,MENDOZA,ARGENTINA,032,049,054,S,068,047,034,W,00705,-32.832,-68.793
SAMH,N/A,N/A,VALLE HERMOSO,ARGENTINA,000,000,000,U,000,000,000,U,00000,0,0
